performer	receiver	pen	nr_meet	nr_interact	nr_bites
F1028_4	M2546_4	292	1281	606	1293.72
F1028_4	M282_4	292	1235	715	1531.79
F1028_4	M328_4	292	1351	918	1971.6
F1028_4	M5_4	292	1329	631	1348.1
F144_4	F1028_4	292	1246	542	216.283
F144_4	F2166_4	292	1260	623	249.102
F144_4	F2291_4	292	1300	730	288.871
F144_4	F2353_4	292	1367	282	112.713
F144_4	F2627_4	292	1229	400	159.171
F144_4	F2669_4	292	1167	527	210.273
F144_4	F532_4	292	1313	759	301.903
F144_4	F951_4	292	1139	217	85.8129
F144_4	M1892_4	292	1239	713	282.684
F144_4	M2546_4	292	1301	524	207.952
F144_4	M282_4	292	1270	625	246.075
F144_4	M328_4	292	1247	709	281.92
F144_4	M5_4	292	1310	570	227.671
F2166_4	F1028_4	292	1216	450	346.578
F2166_4	F144_4	292	1260	496	382.873
F2166_4	F2291_4	292	1387	655	502.554
F2166_4	F2353_4	292	1280	197	150.462
F2166_4	F2627_4	292	1150	314	242.978
F2166_4	F2669_4	292	1621	690	532.017
F2166_4	F532_4	292	1251	616	474.228
F2166_4	F951_4	292	1268	178	136.323
F2166_4	M1892_4	292	1175	603	464.584
F2166_4	M2546_4	292	1364	473	364.716
F2166_4	M282_4	292	1203	524	404.195
F2166_4	M328_4	292	1419	750	575.811
F2166_4	M5_4	292	1128	385	295.217
F2291_4	F1028_4	292	1318	743	960.928
F2291_4	F144_4	292	1300	742	954.599
F2291_4	F2166_4	292	1387	880	1143.62
F2291_4	F2353_4	292	1178	340	436.239
F2291_4	F2627_4	292	1282	618	803.14
F2291_4	F2669_4	292	1212	717	924.697
F2291_4	F532_4	292	1304	884	1143.18
F2291_4	F951_4	292	1471	400	517.117
F2291_4	M1892_4	292	1447	1012	1308.56
F2291_4	M2546_4	292	1396	751	972.466
F2291_4	M282_4	292	1249	786	1011.67
F2291_4	M328_4	292	1255	915	1180
F2291_4	M5_4	292	1223	697	897.915
F2353_4	F1028_4	292	1294	761	1255.66
F2353_4	F144_4	292	1367	855	1414.4
F2353_4	F2166_4	292	1280	816	1344.8
F2353_4	F2291_4	292	1178	811	1334.67
F2353_4	F2627_4	292	1292	664	1092.43
F2353_4	F2669_4	292	1270	822	1351.97
F2353_4	F532_4	292	1292	944	1549.19
F2353_4	F951_4	292	1389	411	674.237
F2353_4	M1892_4	292	1159	851	1391.42
F2353_4	M2546_4	292	1340	779	1286.72
F2353_4	M282_4	292	1190	808	1333.26
F2353_4	M328_4	292	1239	942	1547.94
F2353_4	M5_4	292	1367	784	1291.91
F2627_4	F1028_4	292	1295	547	838.489
F2627_4	F144_4	292	1229	555	856.987
F2627_4	F2166_4	292	1150	534	825.326
F2627_4	F2291_4	292	1282	670	1034.97
F2627_4	F2353_4	292	1292	236	365.155
F2627_4	F2669_4	292	1205	567	877.707
F2627_4	F532_4	292	1245	687	1051.64
F2627_4	F951_4	292	1315	234	363.591
F2627_4	M1892_4	292	1247	724	1116.72
F2627_4	M2546_4	292	1284	504	776.563
F2627_4	M282_4	292	1461	737	1136.04
F2627_4	M328_4	292	1295	771	1185.22
F2627_4	M5_4	292	1345	535	825.046
F2669_4	F1028_4	292	1441	808	800.311
F2669_4	F144_4	292	1167	713	708.641
F2669_4	F2166_4	292	1621	1043	1038.62
F2669_4	F2291_4	292	1212	846	840.484
F2669_4	F2353_4	292	1270	365	365.844
F2669_4	F2627_4	292	1205	558	560.294
F2669_4	F532_4	292	1281	887	884.25
F2669_4	F951_4	292	1355	376	375.608
F2669_4	M1892_4	292	1258	928	923.917
F2669_4	M2546_4	292	1363	762	759.917
F2669_4	M282_4	292	1215	804	798.132
F2669_4	M328_4	292	1282	925	922.028
F2669_4	M5_4	292	1334	736	733.623
F532_4	F1028_4	292	1132	507	724.657
F532_4	F144_4	292	1313	579	837.689
F532_4	F2166_4	292	1251	598	864.499
F532_4	F2291_4	292	1304	691	990.267
F532_4	F2353_4	292	1292	224	324.061
F532_4	F2627_4	292	1245	415	602.724
F532_4	F2669_4	292	1281	604	865.845
F532_4	F951_4	292	1249	194	280.675
F532_4	M1892_4	292	1222	688	995.089
F532_4	M2546_4	292	1225	437	629.126
F532_4	M282_4	292	1182	579	837.185
F532_4	M328_4	292	1224	672	973.572
F532_4	M5_4	292	1167	482	695.13
F951_4	F1028_4	292	1146	552	146.295
F951_4	F144_4	292	1139	593	158.476
F951_4	F2166_4	292	1268	709	188.433
F951_4	F2291_4	292	1471	864	230.551
F951_4	F2353_4	292	1389	329	86.7019
F951_4	F2627_4	292	1315	536	141.951
F951_4	F2669_4	292	1355	721	191.346
F951_4	F532_4	292	1249	758	202.701
F951_4	M1892_4	292	1351	863	229.923
F951_4	M2546_4	292	1252	574	152.123
F951_4	M282_4	292	1185	683	181.095
F951_4	M328_4	292	1148	735	194.831
F951_4	M5_4	292	1371	647	172.346
M1892_4	F1028_4	292	1280	629	691.257
M1892_4	F144_4	292	1239	644	707.413
M1892_4	F2166_4	292	1175	599	653.36
M1892_4	F2291_4	292	1447	868	953.014
M1892_4	F2353_4	292	1159	249	274.327
M1892_4	F2627_4	292	1247	466	511.082
M1892_4	F2669_4	292	1258	630	688.112
M1892_4	F532_4	292	1222	749	819.061
M1892_4	F951_4	292	1351	269	293.927
M1892_4	M2546_4	292	1322	598	663.563
M1892_4	M282_4	292	1342	754	822.547
M1892_4	M328_4	292	1221	758	833.962
M1892_4	M5_4	292	1282	609	665.772
M2546_4	F1028_4	292	1281	715	803.056
M2546_4	F144_4	292	1301	796	899.805
M2546_4	F2166_4	292	1364	870	980.3
M2546_4	F2291_4	292	1396	998	1129.67
M2546_4	F2353_4	292	1340	385	433.419
M2546_4	F2627_4	292	1284	625	705.443
M2546_4	F2669_4	292	1363	858	968.78
M2546_4	F532_4	292	1225	829	936.952
M2546_4	F951_4	292	1252	344	387.819
M2546_4	M1892_4	292	1322	957	1081.53
M2546_4	M282_4	292	1393	895	1011.47
M2546_4	M328_4	292	1305	938	1057.67
M2546_4	M5_4	292	1256	718	809.17
M282_4	F1028_4	292	1235	504	690.363
M282_4	F144_4	292	1270	583	800.178
M282_4	F2166_4	292	1203	579	797.214
M282_4	F2291_4	292	1249	641	883.272
M282_4	F2353_4	292	1190	216	298.934
M282_4	F2627_4	292	1461	474	650.553
M282_4	F2669_4	292	1215	553	761.718
M282_4	F532_4	292	1182	638	878.365
M282_4	F951_4	292	1185	183	252.168
M282_4	M1892_4	292	1342	784	1081.8
M282_4	M2546_4	292	1393	533	731.15
M282_4	M328_4	292	1128	605	830.343
M282_4	M5_4	292	1395	523	721.59
M328_4	F1028_4	292	1351	894	1070.76
M328_4	F144_4	292	1247	819	976.476
M328_4	F2166_4	292	1419	988	1183.61
M328_4	F2291_4	292	1255	906	1081.06
M328_4	F2353_4	292	1239	457	548.327
M328_4	F2627_4	292	1295	713	851.937
M328_4	F2669_4	292	1282	887	1068.91
M328_4	F532_4	292	1224	931	1109.71
M328_4	F951_4	292	1148	398	480.345
M328_4	M1892_4	292	1221	936	1121.07
M328_4	M2546_4	292	1305	803	959.791
M328_4	M282_4	292	1128	814	976.874
M328_4	M5_4	292	1229	798	954.91
M5_4	F1028_4	292	1329	576	1022.64
M5_4	F144_4	292	1310	624	1103.63
M5_4	F2166_4	292	1128	561	989.512
M5_4	F2291_4	292	1223	683	1218.84
M5_4	F2353_4	292	1367	266	469.009
M5_4	F2627_4	292	1345	483	851.098
M5_4	F2669_4	292	1334	686	1207.83
M5_4	F532_4	292	1167	681	1208.17
M5_4	F951_4	292	1371	280	496.312
M5_4	M1892_4	292	1282	746	1319.89
M5_4	M2546_4	292	1256	511	906.569
M5_4	M282_4	292	1395	714	1256.79
M5_4	M328_4	292	1229	716	1265.78
F2250_4	F2798_4	293	1264	827	738.478
F2250_4	F542_4	293	1144	739	666.608
F2250_4	M1083_4	293	1232	605	545.788
F2250_4	M1270_4	293	1269	837	753.4
F2250_4	M1280_4	293	1190	527	472.581
F2250_4	M1868_4	293	1169	474	427.332
F2250_4	M2197_4	293	1284	552	496.98
F2250_4	M2220_4	293	1263	603	541.924
F2250_4	M2262_4	293	1292	598	536.841
F2250_4	M2730_4	293	1279	752	674.472
F2250_4	M390_4	293	1197	613	553.777
F2250_4	M742_4	293	1378	701	632.836
F2250_4	M969_4	293	1194	541	485.65
F2798_4	F2250_4	293	1264	371	494.773
F2798_4	F542_4	293	1224	607	812.333
F2798_4	M1083_4	293	1224	370	500.669
F2798_4	M1270_4	293	1253	638	859.665
F2798_4	M1280_4	293	1251	368	491.855
F2798_4	M1868_4	293	1418	387	520.362
F2798_4	M2197_4	293	1273	332	446.625
F2798_4	M2220_4	293	1338	427	573.002
F2798_4	M2262_4	293	1209	352	473.86
F2798_4	M2730_4	293	1098	454	608.191
F2798_4	M390_4	293	1387	511	683.091
F2798_4	M742_4	293	1323	503	677.821
F2798_4	M969_4	293	1267	370	499.126
F542_4	F2250_4	293	1144	609	603.353
F542_4	F2798_4	293	1224	888	880.108
F542_4	M1083_4	293	1240	715	707.985
F542_4	M1270_4	293	1289	924	915.661
F542_4	M1280_4	293	1244	668	661.619
F542_4	M1868_4	293	1301	646	638.808
F542_4	M2197_4	293	1328	644	640.494
F542_4	M2220_4	293	1277	704	694.81
F542_4	M2262_4	293	1226	672	672.137
F542_4	M2730_4	293	1241	806	802.069
F542_4	M390_4	293	1175	719	707.883
F542_4	M742_4	293	1312	848	839.903
F542_4	M969_4	293	1238	643	634.457
M1083_4	F2250_4	293	1232	654	883.52
M1083_4	F2798_4	293	1224	877	1187.28
M1083_4	F542_4	293	1240	927	1257.56
M1083_4	M1270_4	293	1278	954	1291.59
M1083_4	M1280_4	293	1411	779	1059.06
M1083_4	M1868_4	293	1302	653	880.113
M1083_4	M2197_4	293	1272	626	851.277
M1083_4	M2220_4	293	1210	692	940.247
M1083_4	M2262_4	293	1403	797	1077.67
M1083_4	M2730_4	293	1290	826	1121.19
M1083_4	M390_4	293	1360	834	1133.38
M1083_4	M742_4	293	1223	762	1032.39
M1083_4	M969_4	293	1301	706	958.564
M1270_4	F2250_4	293	1269	652	1540.32
M1270_4	F2798_4	293	1253	882	2080.11
M1270_4	F542_4	293	1289	938	2215.36
M1270_4	M1083_4	293	1278	685	1612.68
M1270_4	M1280_4	293	1319	674	1581.15
M1270_4	M1868_4	293	1329	687	1617.66
M1270_4	M2197_4	293	1281	615	1457.48
M1270_4	M2220_4	293	1190	658	1559.31
M1270_4	M2262_4	293	1237	687	1628.68
M1270_4	M2730_4	293	1230	760	1789.6
M1270_4	M390_4	293	1267	756	1784.6
M1270_4	M742_4	293	1257	773	1818.33
M1270_4	M969_4	293	1289	679	1599.05
M1280_4	F2250_4	293	1190	546	239.32
M1280_4	F2798_4	293	1251	782	341.294
M1280_4	F542_4	293	1244	809	352.119
M1280_4	M1083_4	293	1411	630	275.849
M1280_4	M1270_4	293	1319	852	372.446
M1280_4	M1868_4	293	1339	535	234.427
M1280_4	M2197_4	293	1345	504	219.71
M1280_4	M2220_4	293	1318	601	261.902
M1280_4	M2262_4	293	1252	583	254.64
M1280_4	M2730_4	293	1170	640	280.373
M1280_4	M390_4	293	1136	594	259.508
M1280_4	M742_4	293	1136	591	258.18
M1280_4	M969_4	293	1230	516	225.213
M1868_4	F2250_4	293	1169	622	958.402
M1868_4	F2798_4	293	1418	1013	1574.6
M1868_4	F542_4	293	1301	922	1423.1
M1868_4	M1083_4	293	1302	714	1102.52
M1868_4	M1270_4	293	1329	972	1499.63
M1868_4	M1280_4	293	1339	708	1098.31
M1868_4	M2197_4	293	1147	554	852.751
M1868_4	M2220_4	293	1334	763	1172.54
M1868_4	M2262_4	293	1130	623	956.643
M1868_4	M2730_4	293	1285	838	1298.15
M1868_4	M390_4	293	1097	643	990.087
M1868_4	M742_4	293	1244	748	1154.05
M1868_4	M969_4	293	1322	724	1124.53
M2197_4	F2250_4	293	1284	803	951.342
M2197_4	F2798_4	293	1273	938	1108.78
M2197_4	F542_4	293	1328	997	1174.34
M2197_4	M1083_4	293	1272	781	925.176
M2197_4	M1270_4	293	1281	971	1151.19
M2197_4	M1280_4	293	1345	778	921.144
M2197_4	M1868_4	293	1147	670	793.441
M2197_4	M2220_4	293	1218	727	866.215
M2197_4	M2262_4	293	1273	800	945.925
M2197_4	M2730_4	293	1318	937	1107.01
M2197_4	M390_4	293	1325	855	1013.6
M2197_4	M742_4	293	1188	797	942.562
M2197_4	M969_4	293	1241	679	804.907
M2220_4	F2250_4	293	1263	437	636.461
M2220_4	F2798_4	293	1338	739	1082.05
M2220_4	F542_4	293	1277	687	1001.83
M2220_4	M1083_4	293	1210	427	618.993
M2220_4	M1270_4	293	1190	653	952.945
M2220_4	M1280_4	293	1318	440	642.933
M2220_4	M1868_4	293	1334	417	608.63
M2220_4	M2197_4	293	1218	358	527.196
M2220_4	M2262_4	293	1226	448	652.489
M2220_4	M2730_4	293	1369	637	934.691
M2220_4	M390_4	293	1285	537	783.056
M2220_4	M742_4	293	1143	474	690.553
M2220_4	M969_4	293	1310	444	648.566
M2262_4	F2250_4	293	1292	637	605.831
M2262_4	F2798_4	293	1209	831	796.119
M2262_4	F542_4	293	1226	845	805.275
M2262_4	M1083_4	293	1403	737	702.543
M2262_4	M1270_4	293	1237	839	806.026
M2262_4	M1280_4	293	1252	595	568.339
M2262_4	M1868_4	293	1130	504	488.445
M2262_4	M2197_4	293	1273	579	549.106
M2262_4	M2220_4	293	1226	641	613.167
M2262_4	M2730_4	293	1360	818	777.252
M2262_4	M390_4	293	1229	686	650.644
M2262_4	M742_4	293	1183	636	607.708
M2262_4	M969_4	293	1220	600	571.419
M2730_4	F2250_4	293	1279	513	266.372
M2730_4	F2798_4	293	1098	624	322.905
M2730_4	F542_4	293	1241	774	401.464
M2730_4	M1083_4	293	1290	530	274.858
M2730_4	M1270_4	293	1230	762	395.589
M2730_4	M1280_4	293	1170	472	246.376
M2730_4	M1868_4	293	1285	486	254.955
M2730_4	M2197_4	293	1318	445	232.58
M2730_4	M2220_4	293	1369	610	317.217
M2730_4	M2262_4	293	1360	578	299.543
M2730_4	M390_4	293	1060	510	263.415
M2730_4	M742_4	293	1111	510	265.883
M2730_4	M969_4	293	1231	498	259.165
M390_4	F2250_4	293	1197	695	2431.14
M390_4	F2798_4	293	1387	1018	3537.53
M390_4	F542_4	293	1175	919	3185.64
M390_4	M1083_4	293	1360	850	2960.03
M390_4	M1270_4	293	1267	976	3396.1
M390_4	M1280_4	293	1136	682	2380.37
M390_4	M1868_4	293	1097	593	2070.34
M390_4	M2197_4	293	1325	672	2334.38
M390_4	M2220_4	293	1285	798	2751.69
M390_4	M2262_4	293	1229	782	2726.67
M390_4	M2730_4	293	1060	761	2663.47
M390_4	M742_4	293	1234	817	2817.78
M390_4	M969_4	293	1307	738	2564.77
M742_4	F2250_4	293	1378	690	1202
M742_4	F2798_4	293	1323	914	1590.67
M742_4	F542_4	293	1312	940	1640.13
M742_4	M1083_4	293	1223	642	1118.85
M742_4	M1270_4	293	1257	888	1531.01
M742_4	M1280_4	293	1136	566	991.767
M742_4	M1868_4	293	1244	582	1012.66
M742_4	M2197_4	293	1188	529	916.868
M742_4	M2220_4	293	1143	603	1052.07
M742_4	M2262_4	293	1183	582	1009.59
M742_4	M2730_4	293	1111	698	1222.1
M742_4	M390_4	293	1234	689	1207.14
M742_4	M969_4	293	1310	633	1096.34
M969_4	F2250_4	293	1194	946	555.566
M969_4	F2798_4	293	1267	1097	645.583
M969_4	F542_4	293	1238	1081	637.52
M969_4	M1083_4	293	1301	985	583.459
M969_4	M1270_4	293	1289	1131	667.428
M969_4	M1280_4	293	1230	920	543.967
M969_4	M1868_4	293	1322	930	551.23
M969_4	M2197_4	293	1241	871	514.235
M969_4	M2220_4	293	1310	1018	598.188
M969_4	M2262_4	293	1220	946	558.74
M969_4	M2730_4	293	1231	1043	619.516
M969_4	M390_4	293	1307	1049	617.998
M969_4	M742_4	293	1310	1034	614.285
F153_4	F1838_4	294	1325	821	1601.83
F153_4	F2116_4	294	1243	310	600.589
F153_4	F2415_4	294	1285	491	959.411
F153_4	F2509_4	294	1392	334	652.696
F153_4	F2539_4	294	1380	688	1330.73
F153_4	F2649_4	294	1303	843	1640.65
F153_4	F426_4	294	1228	470	920.198
F153_4	F82_4	294	1288	423	820.194
F153_4	F938_4	294	1233	634	1231.12
F153_4	F945_4	294	1157	559	1079.22
F153_4	M1720_4	294	1184	717	1392.78
F153_4	M1900_4	294	1178	374	732.363
F153_4	M2085_4	294	1081	297	575.343
F1838_4	F153_4	294	1325	913	933.099
F1838_4	F2116_4	294	1369	429	442.941
F1838_4	F2415_4	294	1316	593	609.362
F1838_4	F2509_4	294	1117	326	336.77
F1838_4	F2539_4	294	1265	671	692.857
F1838_4	F2649_4	294	1324	867	894.88
F1838_4	F426_4	294	1138	514	528.494
F1838_4	F82_4	294	1423	548	561.362
F1838_4	F938_4	294	1159	672	692.578
F1838_4	F945_4	294	1279	684	702.812
F1838_4	M1720_4	294	1131	713	733.107
F1838_4	M1900_4	294	1214	419	428.392
F1838_4	M2085_4	294	1191	373	384.419
F2116_4	F153_4	294	1243	1093	2380.01
F2116_4	F1838_4	294	1369	1184	2575.46
F2116_4	F2415_4	294	1247	875	1888.74
F2116_4	F2509_4	294	1361	733	1597.9
F2116_4	F2539_4	294	1264	997	2167.24
F2116_4	F2649_4	294	1281	1072	2333.4
F2116_4	F426_4	294	1254	890	1937.15
F2116_4	F82_4	294	1314	863	1877.85
F2116_4	F938_4	294	1240	1013	2196.27
F2116_4	F945_4	294	1320	987	2154.17
F2116_4	M1720_4	294	1194	992	2154.73
F2116_4	M1900_4	294	1155	721	1561.53
F2116_4	M2085_4	294	1204	690	1497.83
F2415_4	F153_4	294	1285	920	551.995
F2415_4	F1838_4	294	1316	867	519.649
F2415_4	F2116_4	294	1247	407	242.962
F2415_4	F2509_4	294	1329	450	269.5
F2415_4	F2539_4	294	1221	671	400.451
F2415_4	F2649_4	294	1306	900	540.026
F2415_4	F426_4	294	1115	459	276.986
F2415_4	F82_4	294	1330	548	327.07
F2415_4	F938_4	294	1098	687	408.97
F2415_4	F945_4	294	1274	685	410.55
F2415_4	M1720_4	294	1225	777	466.676
F2415_4	M1900_4	294	1275	508	304.433
F2415_4	M2085_4	294	1276	431	258.369
F2509_4	F153_4	294	1392	1086	1655.99
F2509_4	F1838_4	294	1117	831	1266.17
F2509_4	F2116_4	294	1361	537	816.074
F2509_4	F2415_4	294	1329	722	1096.53
F2509_4	F2539_4	294	1112	691	1050.4
F2509_4	F2649_4	294	1335	991	1503.87
F2509_4	F426_4	294	1208	645	984.8
F2509_4	F82_4	294	1246	571	868.147
F2509_4	F938_4	294	1373	893	1355.94
F2509_4	F945_4	294	1158	700	1060.42
F2509_4	M1720_4	294	1352	934	1420.77
F2509_4	M1900_4	294	1325	629	957.938
F2509_4	M2085_4	294	1311	534	810.369
F2539_4	F153_4	294	1380	875	1652.35
F2539_4	F1838_4	294	1265	759	1425.94
F2539_4	F2116_4	294	1264	317	593.292
F2539_4	F2415_4	294	1221	484	915.039
F2539_4	F2509_4	294	1112	255	476.792
F2539_4	F2649_4	294	1193	697	1307.76
F2539_4	F426_4	294	1161	429	802.674
F2539_4	F82_4	294	1325	409	773.01
F2539_4	F938_4	294	1136	607	1140.05
F2539_4	F945_4	294	1206	534	1007.74
F2539_4	M1720_4	294	1249	698	1312.34
F2539_4	M1900_4	294	1399	422	788.007
F2539_4	M2085_4	294	1253	327	618.278
F2649_4	F153_4	294	1303	769	705.331
F2649_4	F1838_4	294	1324	720	664.213
F2649_4	F2116_4	294	1281	252	231.307
F2649_4	F2415_4	294	1306	444	408.164
F2649_4	F2509_4	294	1335	287	263.901
F2649_4	F2539_4	294	1193	496	457.688
F2649_4	F426_4	294	1293	441	408.914
F2649_4	F82_4	294	1393	375	344.904
F2649_4	F938_4	294	1167	532	491.236
F2649_4	F945_4	294	1321	526	481.711
F2649_4	M1720_4	294	1358	684	635.991
F2649_4	M1900_4	294	1192	310	283.922
F2649_4	M2085_4	294	1269	267	247.088
F426_4	F153_4	294	1228	977	1875.32
F426_4	F1838_4	294	1138	867	1662.35
F426_4	F2116_4	294	1254	514	978.453
F426_4	F2415_4	294	1115	633	1212.61
F426_4	F2509_4	294	1208	501	961.189
F426_4	F2539_4	294	1161	795	1533.29
F426_4	F2649_4	294	1293	985	1888.88
F426_4	F82_4	294	1236	642	1232.65
F426_4	F938_4	294	1338	946	1810.94
F426_4	F945_4	294	1270	824	1580.31
F426_4	M1720_4	294	1313	969	1856.04
F426_4	M1900_4	294	1226	601	1151.58
F426_4	M2085_4	294	1250	589	1126.63
F82_4	F153_4	294	1288	1026	1772.45
F82_4	F1838_4	294	1423	1109	1929.37
F82_4	F2116_4	294	1314	584	1020.76
F82_4	F2415_4	294	1330	783	1358.64
F82_4	F2509_4	294	1246	525	917.483
F82_4	F2539_4	294	1325	908	1581.78
F82_4	F2649_4	294	1393	1093	1891.03
F82_4	F426_4	294	1236	740	1280.54
F82_4	F938_4	294	1194	861	1498.24
F82_4	F945_4	294	1282	844	1453.15
F82_4	M1720_4	294	1170	885	1535.95
F82_4	M1900_4	294	1353	701	1215.02
F82_4	M2085_4	294	1312	610	1056.68
F938_4	F153_4	294	1233	791	861.491
F938_4	F1838_4	294	1159	705	768.811
F938_4	F2116_4	294	1240	315	342.575
F938_4	F2415_4	294	1098	418	459.002
F938_4	F2509_4	294	1373	343	374.942
F938_4	F2539_4	294	1136	556	604.92
F938_4	F2649_4	294	1167	727	791.489
F938_4	F426_4	294	1338	494	539.615
F938_4	F82_4	294	1194	354	385.246
F938_4	F945_4	294	1226	600	647.473
F938_4	M1720_4	294	1192	678	744.157
F938_4	M1900_4	294	1237	400	433.372
F938_4	M2085_4	294	1221	338	368.699
F945_4	F153_4	294	1157	934	1305.77
F945_4	F1838_4	294	1279	1040	1459.45
F945_4	F2116_4	294	1320	590	827.535
F945_4	F2415_4	294	1274	790	1102.24
F945_4	F2509_4	294	1158	533	747.895
F945_4	F2539_4	294	1206	846	1189.91
F945_4	F2649_4	294	1321	1064	1490.58
F945_4	F426_4	294	1270	761	1071.73
F945_4	F82_4	294	1282	697	971.747
F945_4	F938_4	294	1226	914	1278.37
F945_4	M1720_4	294	1206	898	1253.2
F945_4	M1900_4	294	1295	688	962.085
F945_4	M2085_4	294	1270	602	849.035
M1720_4	F153_4	294	1184	969	1288.72
M1720_4	F1838_4	294	1131	918	1214.87
M1720_4	F2116_4	294	1194	583	777.035
M1720_4	F2415_4	294	1225	815	1087.27
M1720_4	F2509_4	294	1352	654	873.732
M1720_4	F2539_4	294	1249	908	1212.95
M1720_4	F2649_4	294	1358	1112	1477.19
M1720_4	F426_4	294	1313	828	1104.87
M1720_4	F82_4	294	1170	664	886.026
M1720_4	F938_4	294	1192	877	1162.79
M1720_4	F945_4	294	1206	851	1132.41
M1720_4	M1900_4	294	1315	748	1001.63
M1720_4	M2085_4	294	1108	565	755.765
M1900_4	F153_4	294	1178	891	999.443
M1900_4	F1838_4	294	1214	831	935.513
M1900_4	F2116_4	294	1155	384	430.568
M1900_4	F2415_4	294	1275	608	678.422
M1900_4	F2509_4	294	1325	414	465.05
M1900_4	F2539_4	294	1399	827	929
M1900_4	F2649_4	294	1192	821	915.319
M1900_4	F426_4	294	1226	583	656.473
M1900_4	F82_4	294	1353	597	666.766
M1900_4	F938_4	294	1237	753	844.601
M1900_4	F945_4	294	1295	733	823.67
M1900_4	M1720_4	294	1315	840	947.52
M1900_4	M2085_4	294	1199	411	461.245
M2085_4	F153_4	294	1081	1000	721.43
M2085_4	F1838_4	294	1191	1087	783.584
M2085_4	F2116_4	294	1204	859	619.776
M2085_4	F2415_4	294	1276	1046	755.144
M2085_4	F2509_4	294	1311	897	649.478
M2085_4	F2539_4	294	1253	1078	777.44
M2085_4	F2649_4	294	1269	1152	831.696
M2085_4	F426_4	294	1250	1005	723.158
M2085_4	F82_4	294	1312	998	722.838
M2085_4	F938_4	294	1221	1093	791.079
M2085_4	F945_4	294	1270	1073	773.317
M2085_4	M1720_4	294	1108	1012	732.65
M2085_4	M1900_4	294	1199	918	663.965
F1196_4	F1210_4	295	1343	674	886.108
F1196_4	F1460_4	295	1308	669	880.028
F1196_4	F1575_4	295	1195	752	993.321
F1196_4	F1640_4	295	1263	418	549.455
F1196_4	F206_4	295	1594	776	1012.99
F1196_4	F2695_4	295	1267	920	1215.02
F1196_4	F976_4	295	1244	536	705.678
F1196_4	M182_4	295	1323	831	1087.31
F1196_4	M2086_4	295	1302	603	796.939
F1196_4	M2198_4	295	1319	479	630.302
F1196_4	M521_4	295	1267	607	793.187
F1196_4	M572_4	295	1126	692	904.902
F1196_4	M997_4	295	1267	424	558.001
F1210_4	F1196_4	295	1343	852	1332.66
F1210_4	F1460_4	295	1242	638	979.7
F1210_4	F1575_4	295	1239	753	1167.23
F1210_4	F1640_4	295	1248	352	540.759
F1210_4	F206_4	295	1137	533	821.555
F1210_4	F2695_4	295	1153	792	1227.91
F1210_4	F976_4	295	1464	626	962.024
F1210_4	M182_4	295	1260	776	1202.24
F1210_4	M2086_4	295	1242	571	882.95
F1210_4	M2198_4	295	1245	438	678.74
F1210_4	M521_4	295	1354	612	944.435
F1210_4	M572_4	295	1230	770	1188.45
F1210_4	M997_4	295	1299	410	632.228
F1460_4	F1196_4	295	1308	949	1708.17
F1460_4	F1210_4	295	1242	794	1426.8
F1460_4	F1575_4	295	1126	851	1533.35
F1460_4	F1640_4	295	1182	494	894.764
F1460_4	F206_4	295	1192	705	1268.04
F1460_4	F2695_4	295	1249	999	1797.31
F1460_4	F976_4	295	1226	661	1193.44
F1460_4	M182_4	295	1275	938	1694.74
F1460_4	M2086_4	295	1282	799	1438.33
F1460_4	M2198_4	295	1146	571	1033.69
F1460_4	M521_4	295	1258	729	1318.7
F1460_4	M572_4	295	1283	926	1670.86
F1460_4	M997_4	295	1272	560	1009.37
F1575_4	F1196_4	295	1195	751	921.012
F1575_4	F1210_4	295	1239	640	782.658
F1575_4	F1460_4	295	1126	598	730.224
F1575_4	F1640_4	295	1236	381	463.698
F1575_4	F206_4	295	1141	563	688.505
F1575_4	F2695_4	295	1132	806	985.042
F1575_4	F976_4	295	1223	471	577.612
F1575_4	M182_4	295	1162	705	861.927
F1575_4	M2086_4	295	1191	576	707.671
F1575_4	M2198_4	295	1209	427	527.256
F1575_4	M521_4	295	1244	582	710.65
F1575_4	M572_4	295	1146	698	853.363
F1575_4	M997_4	295	1187	376	459.01
F1640_4	F1196_4	295	1263	956	1169.87
F1640_4	F1210_4	295	1248	841	1024.48
F1640_4	F1460_4	295	1182	788	962.111
F1640_4	F1575_4	295	1236	958	1179.9
F1640_4	F206_4	295	1235	829	1011.96
F1640_4	F2695_4	295	1433	1186	1452.41
F1640_4	F976_4	295	1480	902	1106.59
F1640_4	M182_4	295	1148	870	1070.14
F1640_4	M2086_4	295	1318	841	1030.62
F1640_4	M2198_4	295	1213	623	758.871
F1640_4	M521_4	295	1152	700	862.311
F1640_4	M572_4	295	1243	932	1146.48
F1640_4	M997_4	295	1414	656	804.815
F206_4	F1196_4	295	1594	970	2261.6
F206_4	F1210_4	295	1137	623	1462.14
F206_4	F1460_4	295	1192	647	1512.91
F206_4	F1575_4	295	1141	741	1748.83
F206_4	F1640_4	295	1235	389	909.846
F206_4	F2695_4	295	1109	820	1922.37
F206_4	F976_4	295	1323	561	1314.69
F206_4	M182_4	295	1306	803	1875.46
F206_4	M2086_4	295	1350	664	1557.67
F206_4	M2198_4	295	1304	493	1150.11
F206_4	M521_4	295	1356	680	1588.36
F206_4	M572_4	295	1191	770	1793.42
F206_4	M997_4	295	1238	424	1003.25
