performer	receiver	pen	nr_meet	nr_interact	nr_bites
F1622_4	F792_4	170	1293	395	433.779
F1622_4	M1503_4	170	1248	954	1047.66
F1622_4	M1621_4	170	1282	702	770.919
F1622_4	M1860_4	170	1373	794	871.951
F1622_4	M1928_4	170	1180	718	788.49
F1622_4	M354_4	170	1257	952	1045.46
F1622_4	M388_4	170	1203	555	609.487
F1622_4	M404_4	170	1271	698	766.526
F1622_4	M538_4	170	1346	675	741.268
F1622_4	M957_4	170	1292	812	891.718
F250_4	F1016_4	170	1210	454	616.697
F250_4	F1622_4	170	1266	829	1126.08
F250_4	F2796_4	170	1191	608	825.885
F250_4	F792_4	170	1333	547	743.024
F250_4	M1503_4	170	1263	1035	1405.91
F250_4	M1621_4	170	1102	706	959.004
F250_4	M1860_4	170	1260	779	1058.16
F250_4	M1928_4	170	1361	920	1249.69
F250_4	M354_4	170	1132	906	1230.68
F250_4	M388_4	170	1293	721	979.38
F250_4	M404_4	170	1259	770	1045.94
F250_4	M538_4	170	1309	777	1055.45
F250_4	M957_4	170	1275	871	1183.13
F2796_4	F1016_4	170	1244	168	312.736
F2796_4	F1622_4	170	1276	403	750.194
F2796_4	F250_4	170	1191	644	1198.82
F2796_4	F792_4	170	1279	156	290.398
F2796_4	M1503_4	170	1258	623	1159.73
F2796_4	M1621_4	170	1425	412	766.948
F2796_4	M1860_4	170	1516	426	793.009
F2796_4	M1928_4	170	1280	412	766.948
F2796_4	M354_4	170	1219	614	1142.98
F2796_4	M388_4	170	1326	268	498.888
F2796_4	M404_4	170	1266	340	632.918
F2796_4	M538_4	170	1024	256	476.55
F2796_4	M957_4	170	1302	435	809.763
F792_4	F1016_4	170	1324	292	256.681
F792_4	F1622_4	170	1293	587	516
F792_4	F250_4	170	1333	888	780.593
F792_4	F2796_4	170	1279	395	347.223
F792_4	M1503_4	170	1194	762	669.833
F792_4	M1621_4	170	1285	549	482.596
F792_4	M1860_4	170	1315	559	491.387
F792_4	M1928_4	170	1229	574	504.572
F792_4	M354_4	170	1281	836	734.883
F792_4	M388_4	170	1185	392	344.586
F792_4	M404_4	170	1358	554	486.992
F792_4	M538_4	170	1237	463	406.998
F792_4	M957_4	170	1260	614	539.734
M1503_4	F1016_4	170	1215	258	390.284
M1503_4	F1622_4	170	1248	545	824.437
M1503_4	F250_4	170	1263	821	1241.95
M1503_4	F2796_4	170	1258	354	535.506
M1503_4	F792_4	170	1194	272	411.462
M1503_4	M1621_4	170	1269	505	763.928
M1503_4	M1860_4	170	1369	579	875.87
M1503_4	M1928_4	170	1222	591	894.023
M1503_4	M354_4	170	1098	697	1054.37
M1503_4	M388_4	170	1455	483	730.648
M1503_4	M404_4	170	1362	524	792.67
M1503_4	M538_4	170	1242	444	671.652
M1503_4	M957_4	170	1314	655	990.837
M1621_4	F1016_4	170	1262	171	189.152
M1621_4	F1622_4	170	1282	397	439.142
M1621_4	F250_4	170	1102	617	682.496
M1621_4	F2796_4	170	1425	281	310.829
M1621_4	F792_4	170	1285	170	188.046
M1621_4	M1503_4	170	1269	703	777.625
M1621_4	M1860_4	170	1261	368	407.064
M1621_4	M1928_4	170	1345	448	495.556
M1621_4	M354_4	170	1280	669	740.016
M1621_4	M388_4	170	1305	302	334.058
M1621_4	M404_4	170	1143	368	407.064
M1621_4	M538_4	170	1189	308	340.695
M1621_4	M957_4	170	1270	460	508.83
M1860_4	F1016_4	170	1247	251	368.665
M1860_4	F1622_4	170	1373	526	772.581
M1860_4	F250_4	170	1260	786	1154.46
M1860_4	F2796_4	170	1516	448	658.015
M1860_4	F792_4	170	1315	255	374.54
M1860_4	M1503_4	170	1369	854	1254.34
M1860_4	M1621_4	170	1261	513	753.486
M1860_4	M1928_4	170	1290	577	847.489
M1860_4	M354_4	170	1322	833	1223.5
M1860_4	M388_4	170	1248	401	588.983
M1860_4	M404_4	170	1276	490	719.704
M1860_4	M538_4	170	1234	413	606.608
M1860_4	M957_4	170	1261	558	819.582
M1928_4	F1016_4	170	1211	409	228.403
M1928_4	F1622_4	170	1180	736	411.014
M1928_4	F250_4	170	1361	1077	601.443
M1928_4	F2796_4	170	1280	636	355.17
M1928_4	F792_4	170	1229	450	251.299
M1928_4	M1503_4	170	1222	964	538.339
M1928_4	M1621_4	170	1345	770	430.001
M1928_4	M1860_4	170	1290	777	433.91
M1928_4	M354_4	170	1411	1091	609.261
M1928_4	M388_4	170	1373	750	418.832
M1928_4	M404_4	170	1218	708	395.378
M1928_4	M538_4	170	1193	663	370.248
M1928_4	M957_4	170	1330	867	484.17
M354_4	F1016_4	170	1219	286	504.941
M354_4	F1622_4	170	1257	591	1043.43
M354_4	F250_4	170	1132	794	1401.83
M354_4	F2796_4	170	1219	412	727.397
M354_4	F792_4	170	1281	265	467.865
M354_4	M1503_4	170	1098	708	1249.99
M354_4	M1621_4	170	1280	562	992.226
M354_4	M1860_4	170	1322	576	1016.94
M354_4	M1928_4	170	1411	709	1251.76
M354_4	M388_4	170	1240	461	813.908
M354_4	M404_4	170	1185	512	903.95
M354_4	M538_4	170	1166	451	796.253
M354_4	M957_4	170	1158	599	1057.55
M388_4	F1016_4	170	1307	319	499.019
M388_4	F1622_4	170	1203	625	977.701
M388_4	F250_4	170	1293	948	1482.98
M388_4	F2796_4	170	1326	507	793.111
M388_4	F792_4	170	1185	291	455.218
M388_4	M1503_4	170	1455	1034	1617.51
M388_4	M1621_4	170	1305	596	932.336
M388_4	M1860_4	170	1248	602	941.722
M388_4	M1928_4	170	1373	720	1126.31
M388_4	M354_4	170	1240	858	1342.19
M388_4	M404_4	170	1099	499	780.597
M388_4	M538_4	170	1210	518	810.319
M388_4	M957_4	170	1285	690	1079.38
M404_4	F1016_4	170	1201	298	240.284
M404_4	F1622_4	170	1271	657	529.753
M404_4	F250_4	170	1259	922	743.428
M404_4	F2796_4	170	1266	472	380.583
M404_4	F792_4	170	1358	362	291.888
M404_4	M1503_4	170	1362	953	768.424
M404_4	M1621_4	170	1143	567	457.184
M404_4	M1860_4	170	1276	606	488.63
M404_4	M1928_4	170	1218	658	530.559
M404_4	M354_4	170	1185	836	674.084
M404_4	M388_4	170	1099	460	370.908
M404_4	M538_4	170	1049	447	360.425
M404_4	M957_4	170	1162	631	508.788
M538_4	F1016_4	170	1299	372	317.739
M538_4	F1622_4	170	1346	761	649.998
M538_4	F250_4	170	1309	1007	860.116
M538_4	F2796_4	170	1024	436	372.404
M538_4	F792_4	170	1237	397	339.092
M538_4	M1503_4	170	1242	929	793.493
M538_4	M1621_4	170	1189	633	540.669
M538_4	M1860_4	170	1234	635	542.377
M538_4	M1928_4	170	1193	702	599.604
M538_4	M354_4	170	1166	856	731.141
M538_4	M388_4	170	1210	548	468.067
M538_4	M404_4	170	1049	528	450.984
M538_4	M957_4	170	1369	799	682.455
M957_4	F1016_4	170	1327	442	1675.07
M957_4	F1622_4	170	1292	774	2933.27
M957_4	F250_4	170	1275	1035	3922.39
M957_4	F2796_4	170	1302	617	2338.27
M957_4	F792_4	170	1260	459	1739.49
M957_4	M1503_4	170	1314	1007	3816.28
M957_4	M1621_4	170	1270	736	2789.25
M957_4	M1860_4	170	1261	756	2865.05
M957_4	M1928_4	170	1330	853	3232.66
M957_4	M354_4	170	1158	892	3380.46
M957_4	M388_4	170	1285	636	2410.28
M957_4	M404_4	170	1162	624	2364.8
M957_4	M538_4	170	1369	735	2785.47
F114_4	F1367_4	171	1217	728	617.61
F114_4	F1834_4	171	1309	798	676.995
F114_4	F59_4	171	1167	553	469.146
F114_4	F803_4	171	1101	655	555.679
F114_4	M1569_4	171	1294	874	741.471
F114_4	M179_4	171	1281	805	682.934
F114_4	M2453_4	171	1287	602	510.716
F114_4	M2632_4	171	1210	760	644.757
F114_4	M301_4	171	1310	818	693.962
F114_4	M346_4	171	1200	580	492.052
F114_4	M605_4	171	1256	528	447.937
F114_4	M652_4	171	1305	495	419.941
F114_4	M856_4	171	1408	659	559.072
F1367_4	F114_4	171	1217	683	1179.59
F1367_4	F1834_4	171	1154	445	768.544
F1367_4	F59_4	171	1294	322	556.115
F1367_4	F803_4	171	1187	450	777.179
F1367_4	M1569_4	171	1342	603	1041.42
F1367_4	M179_4	171	1284	499	861.805
F1367_4	M2453_4	171	1278	309	533.663
F1367_4	M2632_4	171	1356	509	879.076
F1367_4	M301_4	171	1287	475	820.356
F1367_4	M346_4	171	1259	338	583.748
F1367_4	M605_4	171	1301	249	430.039
F1367_4	M652_4	171	1134	195	336.778
F1367_4	M856_4	171	1396	369	637.287
F1834_4	F114_4	171	1309	892	694.71
F1834_4	F1367_4	171	1154	530	412.776
F1834_4	F59_4	171	1208	403	313.866
F1834_4	F803_4	171	1091	536	417.449
F1834_4	M1569_4	171	1112	583	454.054
F1834_4	M179_4	171	1332	624	485.986
F1834_4	M2453_4	171	1356	394	306.856
F1834_4	M2632_4	171	1252	586	456.391
F1834_4	M301_4	171	1372	652	507.793
F1834_4	M346_4	171	1317	437	340.346
F1834_4	M605_4	171	1275	373	290.501
F1834_4	M652_4	171	1256	298	232.089
F1834_4	M856_4	171	1429	446	347.355
F59_4	F114_4	171	1167	884	1084.84
F59_4	F1367_4	171	1294	727	892.166
F59_4	F1834_4	171	1208	694	851.669
F59_4	F803_4	171	1251	743	911.801
F59_4	M1569_4	171	1384	847	1039.43
F59_4	M179_4	171	1204	686	841.852
F59_4	M2453_4	171	1159	440	539.963
F59_4	M2632_4	171	1256	712	873.759
F59_4	M301_4	171	1325	723	887.258
F59_4	M346_4	171	1178	509	624.639
F59_4	M605_4	171	1252	461	565.734
F59_4	M652_4	171	1165	390	478.604
F59_4	M856_4	171	1209	528	647.956
F803_4	F114_4	171	1101	739	988.106
F803_4	F1367_4	171	1187	598	799.577
F803_4	F1834_4	171	1091	590	788.881
F803_4	F59_4	171	1251	437	584.306
F803_4	M1569_4	171	1200	669	894.51
F803_4	M179_4	171	1173	622	831.667
F803_4	M2453_4	171	1196	406	542.857
F803_4	M2632_4	171	1402	708	946.657
F803_4	M301_4	171	1286	627	838.353
F803_4	M346_4	171	1289	488	652.498
F803_4	M605_4	171	1191	395	528.149
F803_4	M652_4	171	1348	381	509.43
F803_4	M856_4	171	1215	446	596.34
M1569_4	F114_4	171	1294	936	1614.76
M1569_4	F1367_4	171	1342	662	1142.06
M1569_4	F1834_4	171	1112	596	1028.2
M1569_4	F59_4	171	1384	501	864.31
M1569_4	F803_4	171	1200	621	1071.33
M1569_4	M179_4	171	1206	645	1112.73
M1569_4	M2453_4	171	1375	499	860.859
M1569_4	M2632_4	171	1235	683	1178.29
M1569_4	M301_4	171	1249	675	1164.49
M1569_4	M346_4	171	1236	476	821.18
M1569_4	M605_4	171	1314	440	759.074
M1569_4	M652_4	171	1304	398	686.617
M1569_4	M856_4	171	1252	496	855.684
M179_4	F114_4	171	1281	964	541.995
M179_4	F1367_4	171	1284	740	416.054
M179_4	F1834_4	171	1332	774	435.17
M179_4	F59_4	171	1204	512	287.865
M179_4	F803_4	171	1173	722	405.934
M179_4	M1569_4	171	1206	790	444.166
M179_4	M2453_4	171	1310	533	299.672
M179_4	M2632_4	171	1311	808	454.286
M179_4	M301_4	171	1271	768	431.797
M179_4	M346_4	171	1325	586	329.47
M179_4	M605_4	171	1166	475	267.062
M179_4	M652_4	171	1222	419	235.577
M179_4	M856_4	171	1250	555	312.041
M2453_4	F114_4	171	1287	1053	615.541
M2453_4	F1367_4	171	1278	869	507.982
M2453_4	F1834_4	171	1356	960	561.177
M2453_4	F59_4	171	1159	596	348.397
M2453_4	F803_4	171	1196	826	482.846
M2453_4	M1569_4	171	1375	1008	589.235
M2453_4	M179_4	171	1310	915	534.871
M2453_4	M2632_4	171	1352	906	529.61
M2453_4	M301_4	171	1322	920	537.794
M2453_4	M346_4	171	1246	673	393.408
M2453_4	M605_4	171	1250	622	363.596
M2453_4	M652_4	171	1297	568	332.03
M2453_4	M856_4	171	1206	667	389.901
M2632_4	F114_4	171	1210	818	547.621
M2632_4	F1367_4	171	1356	658	440.507
M2632_4	F1834_4	171	1252	694	464.607
M2632_4	F59_4	171	1256	445	297.911
M2632_4	F803_4	171	1402	728	487.369
M2632_4	M1569_4	171	1235	738	494.064
M2632_4	M179_4	171	1311	687	459.921
M2632_4	M2453_4	171	1352	434	290.547
M2632_4	M301_4	171	1246	617	413.059
M2632_4	M346_4	171	1287	506	338.748
M2632_4	M605_4	171	1245	397	265.777
M2632_4	M652_4	171	1164	332	222.262
M2632_4	M856_4	171	1299	500	334.732
M301_4	F114_4	171	1310	1052	2362.38
M301_4	F1367_4	171	1287	842	1890.8
M301_4	F1834_4	171	1372	879	1973.89
M301_4	F59_4	171	1325	683	1533.75
M301_4	F803_4	171	1286	814	1827.93
M301_4	M1569_4	171	1249	897	2014.31
M301_4	M179_4	171	1271	822	1845.89
M301_4	M2453_4	171	1322	642	1441.68
M301_4	M2632_4	171	1246	817	1834.66
M301_4	M346_4	171	1315	668	1500.07
M301_4	M605_4	171	1304	595	1336.14
M301_4	M652_4	171	1327	564	1266.52
M301_4	M856_4	171	1245	644	1446.17
M346_4	F114_4	171	1200	963	1528.82
M346_4	F1367_4	171	1259	807	1281.16
M346_4	F1834_4	171	1317	866	1374.83
M346_4	F59_4	171	1178	607	963.651
M346_4	F803_4	171	1289	864	1371.65
M346_4	M1569_4	171	1236	880	1397.06
M346_4	M179_4	171	1325	904	1435.16
M346_4	M2453_4	171	1246	582	923.962
M346_4	M2632_4	171	1287	851	1351.02
M346_4	M301_4	171	1315	902	1431.98
M346_4	M605_4	171	1197	576	914.436
M346_4	M652_4	171	1083	467	741.392
M346_4	M856_4	171	1133	590	936.662
M605_4	F114_4	171	1256	945	1189.6
M605_4	F1367_4	171	1301	770	969.305
M605_4	F1834_4	171	1275	740	931.54
M605_4	F59_4	171	1252	527	663.408
M605_4	F803_4	171	1191	680	856.01
M605_4	M1569_4	171	1314	835	1051.13
M605_4	M179_4	171	1166	669	842.162
M605_4	M2453_4	171	1250	513	645.784
M605_4	M2632_4	171	1245	719	905.104
M605_4	M301_4	171	1304	753	947.905
M605_4	M346_4	171	1197	504	634.454
M605_4	M652_4	171	1194	379	477.1
M605_4	M856_4	171	1308	563	708.726
M652_4	F114_4	171	1305	1068	763.536
M652_4	F1367_4	171	1134	782	559.068
M652_4	F1834_4	171	1256	897	641.284
M652_4	F59_4	171	1165	618	441.821
M652_4	F803_4	171	1348	933	667.022
M652_4	M1569_4	171	1304	983	702.768
M652_4	M179_4	171	1222	847	605.538
M652_4	M2453_4	171	1297	672	480.427
M652_4	M2632_4	171	1164	793	566.933
M652_4	M301_4	171	1327	918	656.298
M652_4	M346_4	171	1083	605	432.527
M652_4	M605_4	171	1194	559	399.641
M652_4	M856_4	171	1370	741	529.757
M856_4	F114_4	171	1408	660	692.203
M856_4	F1367_4	171	1396	407	426.859
M856_4	F1834_4	171	1429	443	464.615
M856_4	F59_4	171	1209	215	225.49
M856_4	F803_4	171	1215	373	391.2
M856_4	M1569_4	171	1252	416	436.298
M856_4	M179_4	171	1250	382	400.639
M856_4	M2453_4	171	1206	195	204.515
M856_4	M2632_4	171	1299	388	406.931
M856_4	M301_4	171	1245	366	383.858
M856_4	M346_4	171	1133	194	203.466
M856_4	M605_4	171	1308	192	201.368
M856_4	M652_4	171	1370	180	188.783
F12_4	F1566_4	172	1251	602	804.43
F12_4	F2197_4	172	1183	651	869.907
F12_4	F2428_4	172	1207	729	974.136
F12_4	F2679_4	172	1192	679	907.323
F12_4	F767_4	172	1367	917	1225.35
F12_4	M1036_4	172	1340	798	1066.34
F12_4	M1471_4	172	1274	768	1026.25
F12_4	M1483_4	172	1303	745	995.516
F12_4	M1785_4	172	1251	819	1094.4
F12_4	M1836_4	172	1300	837	1118.45
F12_4	M2031_4	172	1135	849	1134.49
F12_4	M210_4	172	1215	691	923.358
F12_4	M2583_4	172	1162	601	803.094
F1566_4	F12_4	172	1251	736	1967.41
F1566_4	F2197_4	172	1213	503	1344.57
F1566_4	F2428_4	172	1067	520	1390.02
F1566_4	F2679_4	172	1175	513	1371.31
F1566_4	F767_4	172	1347	811	2167.89
F1566_4	M1036_4	172	1355	709	1895.24
F1566_4	M1471_4	172	1327	683	1825.73
F1566_4	M1483_4	172	1162	532	1422.09
F1566_4	M1785_4	172	1245	693	1852.47
F1566_4	M1836_4	172	1302	710	1897.91
F1566_4	M2031_4	172	1296	838	2240.07
F1566_4	M210_4	172	1299	618	1651.98
F1566_4	M2583_4	172	1085	430	1149.44
F2197_4	F12_4	172	1183	728	1199.29
F2197_4	F1566_4	172	1213	492	810.512
F2197_4	F2428_4	172	1240	651	1072.45
F2197_4	F2679_4	172	1365	672	1107.04
F2197_4	F767_4	172	1152	702	1156.46
F2197_4	M1036_4	172	1142	582	958.776
F2197_4	M1471_4	172	1266	653	1075.74
F2197_4	M1483_4	172	1320	648	1067.5
F2197_4	M1785_4	172	1275	700	1153.17
F2197_4	M1836_4	172	1189	689	1135.05
F2197_4	M2031_4	172	1346	879	1448.05
F2197_4	M210_4	172	1146	538	886.291
F2197_4	M2583_4	172	1252	511	841.812
F2428_4	F12_4	172	1207	568	1492.88
F2428_4	F1566_4	172	1067	299	785.863
F2428_4	F2197_4	172	1240	371	975.101
F2428_4	F2679_4	172	1145	387	1017.15
F2428_4	F767_4	172	1274	595	1563.84
F2428_4	M1036_4	172	1161	434	1140.68
F2428_4	M1471_4	172	1226	472	1240.56
F2428_4	M1483_4	172	1290	438	1151.2
F2428_4	M1785_4	172	1230	542	1424.54
F2428_4	M1836_4	172	1222	534	1403.51
F2428_4	M2031_4	172	1295	701	1842.44
F2428_4	M210_4	172	1181	395	1038.18
F2428_4	M2583_4	172	1326	404	1061.83
F2679_4	F12_4	172	1192	851	879.367
F2679_4	F1566_4	172	1175	540	558.001
F2679_4	F2197_4	172	1365	751	776.034
F2679_4	F2428_4	172	1145	676	698.534
F2679_4	F767_4	172	1379	948	979.601
F2679_4	M1036_4	172	1130	666	688.201
F2679_4	M1471_4	172	1109	670	692.334
F2679_4	M1483_4	172	1298	713	736.767
F2679_4	M1785_4	172	1325	857	885.567
F2679_4	M1836_4	172	1255	794	820.467
F2679_4	M2031_4	172	1189	873	902.101
F2679_4	M210_4	172	1179	641	662.367
F2679_4	M2583_4	172	1224	619	639.634
F767_4	F12_4	172	1367	964	1354.47
F767_4	F1566_4	172	1347	652	916.094
F767_4	F2197_4	172	1152	620	871.132
F767_4	F2428_4	172	1274	734	1031.31
F767_4	F2679_4	172	1379	798	1121.23
F767_4	M1036_4	172	1169	725	1018.66
F767_4	M1471_4	172	1323	811	1139.5
F767_4	M1483_4	172	1263	729	1024.28
F767_4	M1785_4	172	1177	781	1097.35
F767_4	M1836_4	172	1195	782	1098.75
F767_4	M2031_4	172	1185	880	1236.45
F767_4	M210_4	172	1270	733	1029.9
F767_4	M2583_4	172	1277	645	906.258
M1036_4	F12_4	172	1340	587	1081.9
M1036_4	F1566_4	172	1355	327	602.691
M1036_4	F2197_4	172	1142	295	543.712
M1036_4	F2428_4	172	1161	388	715.12
M1036_4	F2679_4	172	1130	351	646.926
M1036_4	F767_4	172	1169	450	829.392
M1036_4	M1471_4	172	1177	409	753.825
M1036_4	M1483_4	172	1236	373	687.474
M1036_4	M1785_4	172	1139	458	844.137
M1036_4	M1836_4	172	1275	461	849.666
M1036_4	M2031_4	172	1281	627	1155.62
M1036_4	M210_4	172	1224	379	698.532
M1036_4	M2583_4	172	1317	332	611.907
M1471_4	F12_4	172	1274	768	1619.51
M1471_4	F1566_4	172	1327	537	1132.39
M1471_4	F2197_4	172	1266	591	1246.26
M1471_4	F2428_4	172	1226	633	1334.83
M1471_4	F2679_4	172	1109	562	1185.11
M1471_4	F767_4	172	1323	808	1703.85
M1471_4	M1036_4	172	1177	604	1273.67
M1471_4	M1483_4	172	1370	654	1379.11
M1471_4	M1785_4	172	1226	708	1492.98
M1471_4	M1836_4	172	1297	755	1592.09
M1471_4	M2031_4	172	1271	833	1756.57
M1471_4	M210_4	172	1284	650	1370.67
M1471_4	M2583_4	172	1235	517	1090.21
M1483_4	F12_4	172	1303	695	729.254
M1483_4	F1566_4	172	1162	424	444.897
M1483_4	F2197_4	172	1320	530	556.122
M1483_4	F2428_4	172	1290	587	615.931
M1483_4	F2679_4	172	1298	546	572.91
M1483_4	F767_4	172	1263	708	742.895
M1483_4	M1036_4	172	1236	624	654.755
M1483_4	M1471_4	172	1370	658	690.43
M1483_4	M1785_4	172	1274	687	720.86
M1483_4	M1836_4	172	1308	694	728.205
M1483_4	M2031_4	172	1284	811	850.971
M1483_4	M210_4	172	1500	680	713.515
M1483_4	M2583_4	172	1199	454	476.376
M1785_4	F12_4	172	1251	422	578.754
M1785_4	F1566_4	172	1245	229	314.063
M1785_4	F2197_4	172	1275	309	423.78
M1785_4	F2428_4	172	1230	308	422.408
M1785_4	F2679_4	172	1325	297	407.322
M1785_4	F767_4	172	1177	387	530.753
M1785_4	M1036_4	172	1139	320	438.866
M1785_4	M1471_4	172	1226	336	460.809
M1785_4	M1483_4	172	1274	297	407.322
M1785_4	M1836_4	172	1049	344	471.781
M1785_4	M2031_4	172	1198	494	677.499
M1785_4	M210_4	172	1253	306	419.666
M1785_4	M2583_4	172	1246	263	360.693
M1836_4	F12_4	172	1300	752	1831.19
M1836_4	F1566_4	172	1302	493	1200.5
M1836_4	F2197_4	172	1189	544	1324.69
M1836_4	F2428_4	172	1222	585	1424.53
M1836_4	F2679_4	172	1255	583	1419.66
M1836_4	F767_4	172	1195	710	1728.92
M1836_4	M1036_4	172	1275	624	1519.5
M1836_4	M1471_4	172	1297	640	1558.46
M1836_4	M1483_4	172	1308	565	1375.83
M1836_4	M1785_4	172	1049	571	1390.44
M1836_4	M2031_4	172	1277	838	2040.61
M1836_4	M210_4	172	1193	546	1329.56
M1836_4	M2583_4	172	1278	498	1212.68
M2031_4	F12_4	172	1135	738	730.971
M2031_4	F1566_4	172	1296	598	592.304
M2031_4	F2197_4	172	1346	682	675.504
M2031_4	F2428_4	172	1295	770	762.666
M2031_4	F2679_4	172	1189	618	612.114
M2031_4	F767_4	172	1185	809	801.295
M2031_4	M1036_4	172	1281	761	753.752
M2031_4	M1471_4	172	1271	752	744.838
M2031_4	M1483_4	172	1284	692	685.409
M2031_4	M1785_4	172	1198	747	739.885
M2031_4	M1836_4	172	1277	771	763.657
M2031_4	M210_4	172	1251	668	661.638
M2031_4	M2583_4	172	1145	547	541.79
M210_4	F12_4	172	1215	645	841.42
M210_4	F1566_4	172	1299	438	571.383
M210_4	F2197_4	172	1146	448	584.428
M210_4	F2428_4	172	1181	504	657.482
M210_4	F2679_4	172	1179	469	611.823
M210_4	F767_4	172	1270	699	911.864
M210_4	M1036_4	172	1224	547	713.576
M210_4	M1471_4	172	1284	598	780.107
M210_4	M1483_4	172	1500	597	778.803
M210_4	M1785_4	172	1253	651	849.247
M210_4	M1836_4	172	1193	574	748.799
M210_4	M2031_4	172	1251	759	990.136
M210_4	M2583_4	172	1247	435	567.469
M2583_4	F12_4	172	1162	413	309.16
M2583_4	F1566_4	172	1085	221	165.434
M2583_4	F2197_4	172	1252	269	201.366
M2583_4	F2428_4	172	1326	337	252.269
M2583_4	F2679_4	172	1224	288	215.589
M2583_4	F767_4	172	1277	439	328.623
M2583_4	M1036_4	172	1317	365	273.229
M2583_4	M1471_4	172	1235	346	259.006
M2583_4	M1483_4	172	1199	271	202.863
M2583_4	M1785_4	172	1246	360	269.486
M2583_4	M1836_4	172	1278	389	291.194
M2583_4	M2031_4	172	1145	483	361.56
M2583_4	M210_4	172	1247	288	215.589
F1277_4	F1717_4	173	1207	420	302.96
F1277_4	F2048_4	173	1197	766	552.542
F1277_4	F2255_4	173	1265	827	596.543
F1277_4	F2274_4	173	1294	761	548.935
F1277_4	F964_4	173	1270	512	369.323
F1277_4	M1138_4	173	1218	573	413.324
F1277_4	M1290_4	173	1180	890	641.987
F1277_4	M134_4	173	1187	689	496.999
F1277_4	M1429_4	173	1398	525	378.7
F1277_4	M1523_4	173	1344	619	446.506
F1277_4	M2073_4	173	1243	731	527.295
F1277_4	M2126_4	173	1322	824	594.379
F1277_4	M2329_4	173	1186	677	488.343
F1717_4	F1277_4	173	1207	797	470.406
F1717_4	F2048_4	173	1223	1015	599.074
F1717_4	F2255_4	173	1379	1117	659.276
F1717_4	F2274_4	173	1306	1031	608.517
F1717_4	F964_4	173	1182	733	432.631
F1717_4	M1138_4	173	1366	956	564.251
F1717_4	M1290_4	173	1161	1044	616.19
F1717_4	M134_4	173	1355	1071	632.126
F1717_4	M1429_4	173	1290	751	443.255
F1717_4	M1523_4	173	1271	902	532.379
F1717_4	M2073_4	173	1360	1067	629.765
F1717_4	M2126_4	173	1240	1010	596.122
F1717_4	M2329_4	173	1319	1079	636.848
F2048_4	F1277_4	173	1197	610	1278.03
F2048_4	F1717_4	173	1223	458	959.568
F2048_4	F2255_4	173	1433	946	1981.99
F2048_4	F2274_4	173	1253	788	1650.96
F2048_4	F964_4	173	1389	589	1234.03
F2048_4	M1138_4	173	1423	713	1493.83
F2048_4	M1290_4	173	1432	1138	2384.25
F2048_4	M134_4	173	1191	767	1606.96
F2048_4	M1429_4	173	1076	412	863.192
F2048_4	M1523_4	173	1253	618	1294.79
F2048_4	M2073_4	173	1294	814	1705.43
F2048_4	M2126_4	173	1312	878	1839.52
F2048_4	M2329_4	173	1160	708	1483.35
F2255_4	F1277_4	173	1265	498	1706.28
F2255_4	F1717_4	173	1379	504	1726.84
F2255_4	F2048_4	173	1433	877	3004.84
F2255_4	F2274_4	173	1341	737	2525.16
F2255_4	F964_4	173	1242	415	1421.9
F2255_4	M1138_4	173	1209	540	1850.19
F2255_4	M1290_4	173	1429	1040	3563.32
F2255_4	M134_4	173	1119	650	2227.08
F2255_4	M1429_4	173	1251	408	1397.92
F2255_4	M1523_4	173	1241	523	1791.94
F2255_4	M2073_4	173	1214	656	2247.63
F2255_4	M2126_4	173	1120	677	2319.58
F2255_4	M2329_4	173	1295	758	2597.11
F2274_4	F1277_4	173	1294	682	777.942
F2274_4	F1717_4	173	1306	625	712.924
F2274_4	F2048_4	173	1253	917	1046
F2274_4	F2255_4	173	1341	994	1133.83
F2274_4	F964_4	173	1214	596	679.844
F2274_4	M1138_4	173	1265	761	868.056
F2274_4	M1290_4	173	1201	994	1133.83
F2274_4	M134_4	173	1338	930	1060.83
F2274_4	M1429_4	173	1264	605	690.11
F2274_4	M1523_4	173	1216	716	816.725
F2274_4	M2073_4	173	1267	886	1010.64
F2274_4	M2126_4	173	1244	899	1025.47
F2274_4	M2329_4	173	1234	850	969.576
F964_4	F1277_4	173	1270	479	498.224
F964_4	F1717_4	173	1182	397	412.933
F964_4	F2048_4	173	1389	836	869.551
F964_4	F2255_4	173	1242	729	758.257
F964_4	F2274_4	173	1214	675	702.09
F964_4	M1138_4	173	1246	596	619.919
F964_4	M1290_4	173	1213	888	923.638
F964_4	M134_4	173	1273	674	701.05
F964_4	M1429_4	173	1183	383	398.371
F964_4	M1523_4	173	1265	530	551.271
F964_4	M2073_4	173	1264	680	707.291
F964_4	M2126_4	173	1350	810	842.508
F964_4	M2329_4	173	1413	841	874.752
M1138_4	F1277_4	173	1218	517	868.439
M1138_4	F1717_4	173	1366	505	848.282
M1138_4	F2048_4	173	1423	936	1572.26
M1138_4	F2255_4	173	1209	790	1327.02
M1138_4	F2274_4	173	1265	736	1236.31
M1138_4	F964_4	173	1246	470	789.49
M1138_4	M1290_4	173	1318	1014	1703.28
M1138_4	M134_4	173	1386	842	1414.36
M1138_4	M1429_4	173	1014	368	618.154
M1138_4	M1523_4	173	1076	514	863.4
M1138_4	M2073_4	173	1303	754	1266.54
M1138_4	M2126_4	173	1374	829	1392.53
