ID Pen Trait_1 Trait_2 Trait_3 Trait_4
M2605_4 62 -0.215213234852049 0.104304691925717 0 -0.159856492851016
M284_4 62 0.298435586318076 -1.21480573055866 0 -0.218154981691818
M375_4 62 0.559963356321515 0.889617211646605 0 0.02526794082214
M416_4 62 -0.27045220966812 -0.00732566648929711 0 -0.504575350700129
F1223_4 63 -0.044819475392892 0.147737770408674 0 -0.0843100005706269
F1406_4 63 0.229856999955335 -0.357506352819311 0 0.538423476628424
F1470_4 63 0.0745147982201093 0.121118649767834 0 -1.03071107837699
F1600_4 63 -0.358651329493725 0.644296584174069 0 0.194659048511146
F2307_4 63 -0.122537223491723 -0.430536601622335 0 0.06721294537902
F2626_4 63 0.29090896919708 0.407011814586358 0 0.309505556709198
F2714_4 63 -0.113275181427851 -0.00208795234838921 0 -0.0993524686440409
F285_4 63 -0.438759988367659 -0.0926691397135571 0 -0.0417834804327772
F929_4 63 0.0347737718718915 -0.255232323039914 0 0.0926088714645465
M1198_4 63 -0.686139536905054 0.300027832090863 0 0.298153353647231
M2111_4 63 0.375299652291902 0.83717618661057 0 0.109602334916854
M2223_4 63 -0.0971661293536979 -0.848143509390151 0 -0.181696460333212
M384_4 63 0.856471220678121 -0.726423003239323 0 -0.274026830052008
M452_4 63 0.559020281555526 -0.411701582594563 0 -0.820715607263875
F1283_4 64 1.02847504249998 -0.35800633617651 0 -0.374068886024298
F2173_4 64 -0.0441306961014302 -0.274254004571795 0 -0.0354592986967063
F2345_4 64 -0.806447979715406 -0.433941246876892 0 -0.661458286720621
F2622_4 64 0.322104687677753 -0.573105020915137 0 0.808326703101077
F2657_4 64 0.261603854504468 -0.104073319136057 0 0.232238840888176
F2692_4 64 -0.341777829746571 -0.105984750934655 0 -0.107751252359049
F651_4 64 -0.92649138728708 -0.29390163697724 0 0.00105775591045215
F981_4 64 -0.555981946867869 0.590194424082081 0 -0.598617049071625
M1492_4 64 0.238365057111206 -0.0731771309171023 0 0.650403565919698
M153_4 64 -0.468099024582668 -0.374936569311479 0 0.271317480083285
M1922_4 64 -0.685443579292232 0.286007329216805 0 -0.742781788629502
M197_4 64 0.3023093367116 -0.130108066362892 0 -0.150719280699662
M352_4 64 0.188696131372877 -0.212678754024796 0 0.772001073964522
M479_4 64 0.866276118420215 -0.89263901687284 0 -0.588866859914666
F1264_4 65 0.680837869261542 -0.0463868233461033 0 0.577858178627147
F1386_4 65 -0.419670397809123 -0.353798384752213 0 -0.185526001746424
F1565_4 65 0.0377411229482429 1.13995255506466 0 0.611669930883201
F1946_4 65 -0.71793536913256 0.287558304028103 0 0.745001194769525
F2510_4 65 0.308190810233556 0.178278940887441 0 -0.598170323081499
F847_4 65 0.332937157327085 -0.645916244282104 0 -0.0250156858718341
M1812_4 65 0.36029909828084 0.134117903381271 0 0.457709598453397
M1876_4 65 -0.251784010341796 0.0737139222482863 0 0.0790689359147979
M2038_4 65 0.375926286529574 0.82867276760806 0 -0.217047208047594
M2389_4 65 -0.25670091667403 -0.14581677525311 0 -0.750991963975755
M249_4 65 -0.473380543029942 -1.19882758261109 0 -0.139221384500539
M2664_4 65 -0.359240527919738 0.695504099018952 0 0.0669735139147001
M635_4 65 0.473736130686444 -0.110295416379382 0 1.15820247618274
M779_4 65 0.341673680847962 0.628728409201472 0 0.521770364148951
F1214_4 66 0.511962755880986 0.598970498141144 0 0.686834423034441
F1310_4 66 -0.102761287263993 0.478399757305015 0 0.361001420900776
F1876_4 66 -0.683108478493361 -0.634175642884781 0 0.633635905950099
F2057_4 66 0.609537265653638 0.731322377802786 0 -0.391946185594291
F2283_4 66 0.315386458897428 -0.778736171789313 0 0.0499647726388391
F2484_4 66 -0.314406258261549 1.02064277646836 0 -0.168095982339949
F2527_4 66 -0.533070113549187 -0.230378103283192 0 0.119341071220909
F865_4 66 0.0495446301483074 -0.923227359461689 0 -0.237186454539206
M101_4 66 -0.680062863570458 1.25822412397692 0 0.5087762787285
M1846_4 66 -0.503445570529908 1.18965598273245 0 0.57092401685223
M2599_4 66 -0.160367305855194 -0.357462068725867 0 0.203604123321773
M520_4 66 -0.0882665415443342 -0.891599990741157 0 0.792513366365106
M617_4 66 0.250349561774418 0.0508530027525534 0 0.661942959725753
M650_4 66 0.434566080903321 -0.218499064807854 0 0.374962451531175
F1305_4 67 0.56722655999066 -0.305038592436047 0 0.0181732705936832
F1423_4 67 0.282385564306695 0.273720068363254 0 0.643365476701889
F1800_4 67 -0.0553931190309694 0.17671038019786 0 -0.29124368942356
F2312_4 67 0.0895718992529647 -0.00440334008784904 0 0.760240625962957
F233_4 67 0.303066936713077 1.24612434122826 0 0.139133102809252
F527_4 67 -0.850245974834151 0.163886440057324 0 0.861505775430213
F538_4 67 -0.0282940874320977 -0.130900277829925 0 -0.137252046477484
F880_4 67 0.452255703556622 0.137404283986957 0 -0.315451751213911
M1247_4 67 0.272258995465244 0.498179947461775 0 0.144329762521703
M1428_4 67 -0.03893206883741 -0.386254648841488 0 -0.328921520388045
M1600_4 67 -0.121380452435009 0.459098095888827 0 0.000988705962131353
M2465_4 67 -0.283108286719935 0.48798286894262 0 -0.171858821301452
M2577_4 67 -0.560509076468295 -0.651240612149847 0 -0.196647637441531
M909_4 67 0.207247530653463 -0.214018474821906 0 1.0113868715899
F1453_4 68 0.640035372275343 0.157417107163496 0 -0.5230347038737
F1782_4 68 -0.178588242328021 0.681885228405316 0 0.702978231661068
F2525_4 68 -0.50075549501999 0.163227053517769 0 0.174989254899884
F337_4 68 0.136610814343082 -0.344906339306484 0 -0.286932044270729
M1562_4 68 -0.0232285643444052 -0.812788562212837 0 -0.30158092883394
M1653_4 68 0.310797559144304 0.590737239858568 0 0.171617582008634
M206_4 68 0.288204800493285 0.672384096359385 0 -0.00367537393822243
M2480_4 68 -0.426988905874127 -0.252319788399883 0 -0.87470388311983
M2622_4 68 -0.544868773763887 -0.404493497834223 0 0.105543835962715
M2737_4 68 -0.515893171163943 -0.773686333458679 0 0.237791474348894
M338_4 68 -0.0385069197974957 -0.74705735465371 0 0.524968139732608
M442_4 68 -0.0210709314043158 -0.285525598758403 0 0.564308056645676
M586_4 68 0.0363147234887715 -0.764161633443684 0 0.326228282911748
M812_4 68 0.268817121893141 0.27026148542263 0 -0.207163162983402
F1840_4 69 -0.380663878648924 -0.0309890625062277 0 0.00184375347160715
F2082_4 69 0.514233962722249 0.585322986365679 0 0.399305457193502
F2222_4 69 0.376375006930741 0.169382146299834 0 0.906419093064851
F23_4 69 -0.643874474463707 -0.467670493912484 0 0.835578004596854
F2615_4 69 0.0925765552264599 -0.289308520477236 0 -0.438941062358054
M1372_4 69 -0.356279327359752 0.165826460704387 0 -0.345188134869755
M1647_4 69 0.204954863185835 0.495560452459482 0 0.320475703155752
M2045_4 69 -1.01789274381871 -0.494353901503018 0 0.237401544300376
M220_4 69 0.568520316975724 -0.0653609354443543 0 -0.468811166295873
M2214_4 69 -0.559358729586453 -0.354650616961697 0 0.670627712025099
M2267_4 69 -0.0159880117714612 0.467413593955974 0 0.101505702010545
M552_4 69 0.108639055210015 -0.294762342052188 0 -0.461194708728434
M590_4 69 -0.169383440536219 1.17924280624644 0 -0.476325108039404
M817_4 69 1.07571469643343 0.872909035063679 0 0.478035838138438
F2003_4 70 0.112003022476564 -0.487035699584155 0 -0.0728656992835452
F2503_4 70 0.0919348974155587 0.109150623877026 0 -0.0920903518437792
F2545_4 70 -0.336374630212718 -0.424793306833183 0 0.85636077254286
F263_4 70 0.0125994828796559 -0.625783974839873 0 -0.501056706668281
F71_4 70 0.465664211835717 0.0949873911981044 0 0.347535457996335
F831_4 70 0.600952629111162 -0.0440510917888754 0 0.139863027895623
F863_4 70 0.25910129113693 0.0359001734889671 0 0.433667960453738
M1299_4 70 -0.0345242579260638 -0.555401971661724 0 -0.103678002389774
M217_4 70 0.334752761366524 0.624531856306391 0 0.886249077292277
M2493_4 70 0.737287595739068 -0.100801692782606 0 0.3475098788381
M2512_4 70 -0.155346724497861 -1.13348650399511 0 -0.261046968469325
M271_4 70 -0.463912161181387 -0.0254977191176962 0 -0.685840539680713
M522_4 70 -0.352990243942309 0.629033645662804 0 0.792418864826039
M611_4 70 -0.200667265945279 -0.270107761594279 0 0.640343593539437
F1371_4 71 -0.290923232784403 -0.348663729463608 0 0.346226886042264
F137_4 71 0.049075679545227 -0.120453135023493 0 0.294478379346979
F1440_4 71 0.170160495154256 -0.528496990886843 0 0.0801411827479184
F1492_4 71 -0.0302146711052844 -0.307532148309315 0 -0.894094414634104
F1585_4 71 -0.401240672809268 -0.231850597862529 0 0.250460782070238
F1778_4 71 0.514080621417761 0.205648242188096 0 -0.120290044752389
F2075_4 71 0.166252554478618 0.0834163885391592 0 0.830195245954967
F2437_4 71 -0.361661590337118 0.896760326120323 0 0.247789821848157
M1747_4 71 0.253806383297465 0.109455843007167 0 0.264526083825836
M2464_4 71 -0.377703456382087 -0.0146578086466447 0 -0.22054015902363
M2672_4 71 -0.511002150336083 -0.0392386319146752 0 -0.042809892584796
M2724_4 71 -0.0401580812104298 -1.13882515605846 0 -0.613736078941892
M27_4 71 -0.108696131767943 -1.21486112939679 0 -0.159138488061865
M561_4 71 0.38451987189562 0.157582228486349 0 -0.601371342747567
F1931_4 72 0.485229839220542 -0.504934134034627 0 -0.377568900746828
F2125_4 72 -0.283446395662116 -0.100660136151008 0 0.611444940017226
F2619_4 72 0.208128815920642 -0.0158102686653443 0 0.407159898620893
F2709_4 72 -0.460335622204014 -0.30301301187979 0 0.743963549107094
F2800_4 72 0.613031153785211 0.0333051577521266 0 0.287853876720718
F315_4 72 -0.667105383913329 -0.680658091195072 0 0.763485562822913
F731_4 72 -0.396473805826623 0.189006693661605 0 -0.525882085359835
F764_4 72 -0.195047422289524 -0.125831473752661 0 0.779075495579612
F966_4 72 -0.0769182902747217 -0.495521449934663 0 -0.502920583860422
M1598_4 72 0.104966751624469 0.405866719891948 0 1.27563251946787
M213_4 72 0.264971329190325 0.804481104463343 0 0.0957015753612626
M251_4 72 -0.168809477154093 -0.19886230269603 0 0.550382813926127
M2693_4 72 0.405219945821858 0.354282980398747 0 0.209472414050554
M888_4 72 0.276003534066664 -1.16706976808254 0 -0.0356783817359752
F1127_4 73 0.426279002476676 -0.202982008391171 0 0.517327439206042
F2594_4 73 0.0772373039195514 0.305518981714069 0 0.0385810961790983
F64_4 73 0.0974914025449252 0.650717508328879 0 0.541921269246791
F772_4 73 0.645233790322336 -0.518356565627652 0 0.731507811037668
M1071_4 73 0.4008779094965 0.36622943326322 0 -0.345357181794822
M1088_4 73 -0.0990303119995123 -0.169500951579514 0 -0.352779995469442
M1161_4 73 -0.527306125573563 -0.100328171759057 0 -0.354741654038967
M2095_4 73 0.23628707829585 -1.14484427484485 0 0.165177528399669
M2439_4 73 -0.504560424622801 -0.252832381862155 0 -0.0156302154407021
M2541_4 73 0.335033875185587 0.101083926443577 0 0.316281929692148
M2761_4 73 -0.0645740837893421 -0.70334635731677 0 0.185080668197001
M503_4 73 -0.0742242324601552 -0.221586364565018 0 0.474856545523805
M859_4 73 0.646126806065974 0.796165301946998 0 -0.83037344647014
M979_4 73 0.373524951742942 0.0938144609846214 0 -0.279863934616719
F1351_4 74 -0.0911887722824702 -0.761803382193311 0 0.459507906546438
F1527_4 74 0.0729260508005765 -0.570740736619493 0 0.318376293798173
F1889_4 74 0.0940831598345191 -0.7551794565868 0 -0.546712898083751
F2570_4 74 -0.436211463743357 0.375135402928962 0 -0.40624770814543
F26_4 74 0.559920546720074 -0.564235149183492 0 -0.121636207845013
F2726_4 74 0.656713020470827 -0.09955983635772 0 0.560563319958395
F352_4 74 0.312268726821969 -0.776918533717181 0 0.59308599222998
F388_4 74 -0.284608402068116 0.434663005884985 0 0.193023082304888
M1252_4 74 0.582345391462064 -0.681687892115944 0 0.0597906716085946
M2022_4 74 0.377980185041965 0.185652611657388 0 -0.510449370004133
M2116_4 74 -0.00792552589711487 -0.440041610039732 0 0.215864384899042
M2284_4 74 0.0515646386399898 -0.0108920183366993 0 0.0526080846266935
M490_4 74 0.526428220984336 -0.530858077863458 0 0.278213409585337
M656_4 74 -0.180849715940587 -0.107769925147792 0 0.218889444795388
F1303_4 75 -0.39164025010926 -0.31510761720093 0 -0.228150566990706
F1881_4 75 -0.276476772181405 -0.5157891979833 0 0.818121342667619
F1912_4 75 -0.593167079679099 0.987445365537689 0 -0.133068591451988
F2201_4 75 0.14650378459653 -0.299262243685173 0 0.633037980545259
M1037_4 75 0.304066896735373 -0.699815721102976 0 0.16478290766159
M1259_4 75 -0.0387234915016202 -0.135059162090928 0 0.77504139375806
M139_4 75 0.598386718815037 -0.371283751562219 0 0.806195042026672
M1436_4 75 -0.424532929156885 0.550783977770755 0 0.732227001054213
M1546_4 75 -0.913696160958926 -0.501150745467858 0 -0.262698907555127
M1654_4 75 -0.896810446662456 -0.329896804090983 0 -0.156336163622888
M203_4 75 0.898119090729149 0.64974619749016 0 0.217219711085151
M2391_4 75 0.192159015167027 -0.139848858408908 0 0.0639072911010696
M2469_4 75 -0.226472402248764 -0.613022166107597 0 0.611424342483351
M413_4 75 -0.707585840607253 0.99935166284628 0 0.261139754632383
F1562_4 76 -0.4298135983533 0.323636379413063 0 0.114882508512758
F156_4 76 0.0128454769443851 0.244796822458935 0 -0.907168095569979
F1986_4 76 0.345932674665201 0.0715880079081591 0 0.217246263787323
F2188_4 76 -0.274225785505196 0.403083639032974 0 0.0720712282861665
F260_4 76 -0.032118727264188 -0.353359274316745 0 0.341484654376
F314_4 76 -0.451274425555193 0.659613726432981 0 0.325103599977971
F399_4 76 0.0619210205511924 0.655457297335861 0 -0.0420589587962101
M1716_4 76 0.235107603350905 0.182253873492879 0 -0.46961414898738
M1817_4 76 -0.574167039047677 0.0530571870369732 0 0.111863562397791
M225_4 76 0.363579059448425 0.404737927271284 0 -0.752950280980285
M427_4 76 0.535046907788361 -0.221946872161782 0 0.18544404459578
M576_4 76 -0.629536369777506 0.278340979842627 0 0.145625255511766
M582_4 76 -0.187855381678559 0.255008557195271 0 -0.380148723199771
M863_4 76 -0.528151995946827 -0.643746024097885 0 0.25857205888321
F1042_4 77 -0.00694067386899938 -0.112180048295634 0 -1.25926484886392
F128_4 77 -1.09504035871759 -0.680768135370045 0 0.206302213912292
F2287_4 77 0.0292348701354692 0.994874331494084 0 0.178210143971703
F2430_4 77 0.144114028420855 0.139366929132658 0 0.425393252842677
F2487_4 77 -0.0988086754329945 -0.251392039455035 0 0.913491558101532
F2760_4 77 0.274794741580858 0.0250252345092173 0 0.282029928711136
F879_4 77 0.172179152867034 -0.0906641133872796 0 0.245760257322884
F88_4 77 -0.82117246897021 -0.0557397495738196 0 -0.168329012184652
M1670_4 77 0.537399417381188 0.589702418667813 0 0.233402701125405
M185_4 77 -0.63729394400579 -0.314323463816735 0 -0.494242214606949
M245_4 77 0.0215453131798556 -0.395567177402848 0 -0.71141898364471
M450_4 77 0.0943441384964873 -0.13355994485978 0 -0.352714106901122
M614_4 77 -0.363790638344159 -0.319889295351071 0 -0.0972367561460858
M665_4 77 0.911035193658301 -0.156787129868375 0 0.459698129243204
F1033_4 78 -0.742816641556179 -0.0418556438343211 0 1.15772079629436
F2114_4 78 0.168883143603653 0.421688637203819 0 -0.323775813505985
F376_4 78 -0.6287449182078 0.9898760533815 0 0.199014921884535
F513_4 78 -0.445958441517687 0.597061554973657 0 -0.512205352556891
F915_4 78 0.0318640422615658 -0.24140423922301 0 -0.520662243959979
M1090_4 78 0.0333623854056584 -0.855881589395402 0 0.488589029545113
M1249_4 78 -0.178196571968923 -0.461699523749045 0 0.0166431042110076
M1432_4 78 0.396991263046841 -0.360056490076686 0 0.609700488246764
M1552_4 78 -0.767224057178843 0.522783097549004 0 1.27279031376874
M1798_4 78 -0.857862899629479 -0.149706067368913 0 -0.369921798896697
M1961_4 78 0.219083142712705 0.585333610024812 0 -0.250801321179605
M2403_4 78 0.0920658698073142 -0.598665440252952 0 0.34731533555522
M39_4 78 0.245562917466094 0.364098779749321 0 -0.239756350502937
M721_4 78 0.117110091157228 0.258584859723898 0 -0.440299121686612
F1000_4 79 0.168912577216641 1.02410790621576 0 0.105781366126621
F1239_4 79 -0.898402157758254 0.465887566728987 0 0.330453644806602
F155_4 79 -0.752688264942987 0.464962931337944 0 0.143409679875254
F1660_4 79 -0.327070622214961 -0.564662662428931 0 1.00421024950978
F1940_4 79 0.828257887617441 -1.11336890839485 0 0.489170530438958
F2316_4 79 -0.0348138725134483 -0.890710693825353 0 0.657064956108981
F2457_4 79 -1.22751918050596 0.524227662783645 0 -0.552571564551524
F43_4 79 1.3389466832859 0.0354742139279207 0 -0.976942427314486
M1044_4 79 -0.658949392142982 0.397508138186159 0 0.424648075874203
M1205_4 79 0.6085438054739 -0.360441644248308 0 -0.964876868490172
M1311_4 79 1.1162791569069 0.236039592337836 0 -0.551179544421004
M1768_4 79 0.146932821492393 0.252365540967043 0 0.969156468779887
M327_4 79 0.39256784034674 0.859312528112932 0 0.724150835236882
M837_4 79 0.336968833091721 0.010552377277175 0 0.350909850316302
F1078_4 80 0.62375950411428 -0.0117095912116846 0 0.324981571858318
F1177_4 80 0.938470083193011 0.0309956470698916 0 0.4462795661859
F1238_4 80 -0.36820619115655 0.266785686783179 0 0.312876388672053
F1674_4 80 0.172556494233575 -0.531055012496451 0 0.469849376353533
F2367_4 80 0.0402141228412523 -0.0597140133364898 0 -0.237363507914383
F2743_4 80 -0.407138270360087 0.781188275934037 0 -0.177671648279539
F412_4 80 -0.0219706473945251 0.277252563419583 0 0.568204928849479
F516_4 80 0.152130806719354 -0.175922532485881 0 -0.0436000697462334
F522_4 80 -0.094824335805025 0.17519903863759 0 0.124755867797853
M1693_4 80 -0.947919972387351 -0.0791774716649034 0 0.0980853264396374
M1852_4 80 -0.689621323148701 -0.58092119556517 0 -0.00860582962562745
M2296_4 80 0.0197244233778406 0.464691274333282 0 0.870356672813045
M556_4 80 0.28666110676368 -0.617845588140562 0 -0.0905778882311059
M838_4 80 -0.335782711609006 -0.418593989502986 0 0.152815599518357
F1420_4 81 -0.188924291666487 -0.0284868560730303 0 1.13530063255198
F1546_4 81 -0.584747150000866 -0.401911996391581 0 0.100591900043331
F1783_4 81 -0.0148589323945233 0.334559228367706 0 -0.564902948889529
F1952_4 81 0.109744961987603 0.0821641533180892 0 0.564209613262518
F203_4 81 -0.144532521857607 -0.197694816183372 0 0.567121986866069
F2118_4 81 -0.443964856014807 0.141926801044279 0 -0.232222423692688
F2519_4 81 0.267914876683452 -0.141826313605401 0 0.811734912399267
F648_4 81 -0.0744195952160549 -0.00825981746269444 0 -0.440953909003249
M1279_4 81 -0.318449156736854 0.632383642910863 0 0.753538872613841
M224_4 81 -0.204731040399864 0.0413826349075727 0 1.0941837466967
M2435_4 81 -0.0678994692596499 0.653406915722356 0 -0.989704590677101
M2772_4 81 0.0498494708663747 0.464634149657354 0 -0.185276175858836
M749_4 81 0.919514730843141 0.104795776088627 0 -0.296056583920672
M945_4 81 0.206546518254772 -0.670690842754861 0 1.21989677775468
F1560_4 82 -0.322425302616726 0.0191950479853671 0 -0.278443089590615
F1871_4 82 0.355020679599866 -0.291845899624008 0 -0.031731418054131
F1904_4 82 -0.232468307619446 0.592952791079244 0 0.466061995216425
F1951_4 82 0.252249482312569 0.862839584360651 0 -0.0766788068033113
F222_4 82 -0.153140877482946 -0.5927172137635 0 0.138944523434327
F2297_4 82 0.330083556048223 0.00636297656857543 0 0.101583679938204
F2417_4 82 -0.260779956218337 0.1424934567942 0 0.390193381464263
F468_4 82 -0.11673426348041 0.58358606820039 0 0.788702348110535
F921_4 82 0.137574314219094 0.11525287444936 0 -0.154152224633406
M1526_4 82 -0.768638469234096 0.289123201969467 0 0.236437822669686
M2240_4 82 -0.739480914876019 -0.599773540266414 0 -0.247283892235593
M2423_4 82 -1.30964871183012 -0.184711184193871 0 -0.425757269223969
M2765_4 82 0.0138072758800153 -0.233982810387754 0 1.05009166211946
M534_4 82 -0.131491855371479 0.0348768812373783 0 -0.723959724146203
F1129_4 83 -1.11121921212928 0.242344265358913 0 -0.0662451521511246
F1184_4 83 0.713476628344996 -0.238702761622463 0 -0.485433988902557
F2017_4 83 -0.0594792326167572 0.306240282713908 0 1.05447228162152
F2365_4 83 0.0501097347474703 -0.67137656544796 0 0.712558973853282
F479_4 83 -0.271268948094954 1.04981431335311 0 0.466103397565576
F488_4 83 -0.403481978251422 0.691533763593171 0 -0.156115640028626
F928_4 83 0.340678636671404 0.486506010523681 0 -0.272081093347309
M1302_4 83 -0.172948012884815 -0.3886466318724 0 0.11024481180351
M2046_4 83 1.14056312354144 -0.464411893741216 0 0.188475625245893
M2374_4 83 -0.0527981054512345 0.64071289990966 0 0.200713906692701
M2751_4 83 -0.207102861888856 0.106343395403348 0 0.0612643539301591
M34_4 83 -0.758197108694631 0.209608562592728 0 0.452394332525545
M401_4 83 -0.250293184493007 0.866018758835441 0 -0.0745260283825248
M877_4 83 -0.0725162798958334 -0.357677693935872 0 1.19927665768844
F1378_4 84 -0.237495455819264 -0.249794551422757 0 0.773615856914443
F1812_4 84 -0.476662893250205 -0.948563994728878 0 0.849133327227001
F1815_4 84 0.656276962802911 -1.21113566667023 0 -0.641348744817215
F1997_4 84 -0.0401064672567846 0.011200194451676 0 1.18636802709617
F2639_4 84 0.00580022576211321 0.0634420263828512 0 -0.821373050747458
F955_4 84 -0.462919183874762 0.0109970238464655 0 0.575440258591733
M173_4 84 1.21465876132092 0.600560725072635 0 0.773835100988348
M1882_4 84 0.553570943593716 -0.262396125119995 0 -0.643664396718056
M2206_4 84 0.0427757299567752 -0.468861849583827 0 0.0227884160561857
M2350_4 84 -0.0682552525041477 -0.984637214264768 0 -0.346701106109187
M391_4 84 -0.0689586006211139 -0.747158310064369 0 -0.434940786128143
M571_4 84 0.692872727000745 -1.04138483900032 0 0.0899864535443317
M68_4 84 0.615403673448565 -0.718403951597212 0 0.551399618238635
M855_4 84 0.276706957752643 0.135147384566244 0 -0.365365962162464
F1136_4 85 0.150797481682371 0.399629017295868 0 0.150310446442332
F1183_4 85 -0.361331218695946 -0.191967061620715 0 0.195610805581988
F1653_4 85 0.0186527081510503 0.225926613024566 0 0.239368403138922
F1875_4 85 -0.041584138465869 -0.214950984246896 0 0.202553204781366
F644_4 85 0.479133488685791 1.2518055332604 0 -0.750140091885787
F753_4 85 0.0594395996558127 0.0627306318075357 0 0.273553803631988
F78_4 85 0.232046983247817 0.586589702575164 0 -0.0149743601825595
M1316_4 85 0.251623554536366 -0.383690388494764 0 -0.562784896807643
M2289_4 85 0.280938272263876 -0.355331732000235 0 0.296567685052231
M2408_4 85 0.866789427140414 0.536723040265624 0 0.399102522336169
M2438_4 85 0.412824690472924 0.282552120287902 0 -0.644522835933886
M505_4 85 0.313204711534768 -0.304608103698271 0 0.374040132541925
M90_4 85 -0.482224596180018 -0.709693129867858 0 0.107383535225977
M935_4 85 0.435123413931162 0.758669825692892 0 -0.355756019419159
F1342_4 86 0.375068578395449 -0.184123296297314 0 0.728773706779005
F1797_4 86 0.642620293518105 -0.387439925320811 0 0.853042021588313
F2749_4 86 0.106859803546945 0.301301415696141 0 0.0859192463288839
F2762_4 86 0.00193618121456421 0.094723088431549 0 1.32784191357744
F36_4 86 -0.070733621475149 -0.174576027404365 0 -0.0345564706474817
F587_4 86 0.516380030784566 -0.239145281691901 0 -0.351556083086079
F710_4 86 -0.221862876629159 0.028131019137957 0 0.442992431597226
M1511_4 86 -0.982727098644657 -0.699065266292583 0 0.0511027473501853
M1514_4 86 0.172438866416284 0.246015233486418 0 -0.273682784577758
M1623_4 86 0.246200223294016 0.490658836168831 0 -0.242322091817426
M1689_4 86 0.42337719058156 -0.193148745823854 0 -0.474524417074316
M1954_4 86 0.29695547915079 0.747922921455437 0 0.427945230265559
M2600_4 86 -1.23241211770348 0.0651581656066503 0 0.713223063957562
M773_4 86 0.739880634144149 -0.981702921636685 0 0.114753882451163
F1090_4 87 0.668715036275828 0.22238540042019 0 0.191874090797482
F1439_4 87 -0.0563607642233758 -0.526511966111333 0 0.359770152940777
F1813_4 87 -0.0628290845042256 0.213663965909723 0 -0.263318895760965
F2117_4 87 0.468158209761614 -0.508867508732812 0 -0.850533565866561
F2136_4 87 -0.730041553883547 -1.09873462269733 0 0.307224542896121
F358_4 87 -0.0587893451041238 0.21083897556975 0 0.589403223390463
F575_4 87 0.0566508996319778 -0.500771731670467 0 -0.102869147342308
F724_4 87 0.360972395914865 -0.7440358277392 0 1.08498794136982
F850_4 87 -0.495631918362667 -0.284884194190731 0 -0.0996717818673792
M113_4 87 -0.537069879326666 0.0156346606461291 0 -0.521977773674936
M2255_4 87 -0.0869636172428972 -0.1275023078921 0 0.402560358588102
M2690_4 87 0.499996172143032 0.636869132280846 0 0.404677880493921
M40_4 87 -0.607307974354319 0.518301418102566 0 0.0508778951107683
M41_4 87 -0.319862097685468 0.443177162673839 0 1.16105450407681
F1311_4 88 -0.228279054400277 -0.176345010484403 0 0.0278286946276028
F1839_4 88 0.476064081198546 0.0602154193879368 0 0.359756568842169
F1995_4 88 0.600993278700471 0.328544258559115 0 1.09891001589768
F2115_4 88 0.264355495747404 0.311689341804047 0 0.499672308117321
F2412_4 88 -0.0740286105261617 -0.312268326284528 0 -0.662966759329487
F359_4 88 -0.444465851004692 -0.484975405770794 0 0.764893146378631
F635_4 88 0.00123501983835812 -0.95509446877396 0 0.251260394342781
M1359_4 88 0.135056141578487 0.0486934897918804 0 -0.0346979108018471
M1581_4 88 -0.716844854908134 0.607739907404348 0 0.260049317477401
M1830_4 88 -0.361604316817715 0.495637001953574 0 0.742723685819368
M2579_4 88 -0.261321410191498 0.284305733414713 0 0.538349424137413
M2705_4 88 0.592404128157018 0.286334626455162 0 -0.750635247823538
M667_4 88 -0.455175787424923 0.623123173882579 0 -0.320678358071167
M794_4 88 0.782218950300159 -0.618642193396937 0 0.178039357088953
F1498_4 89 -0.595457147437624 -0.16306301597176 0 0.0905010195575229
F1837_4 89 0.217150847742094 0.698140886962201 0 1.01405388143774
F2007_4 89 0.217301885846626 -0.757875919272101 0 -0.00691331552641139
F2130_4 89 0.775118310069456 -0.136044069893285 0 -0.14395806871728
F2362_4 89 -0.47178805554083 0.25941840929199 0 0.831185116242936
F852_4 89 0.280614188593542 -0.0323714635034101 0 0.286484627770594
F89_4 89 0.36700845082058 -0.285394321611203 0 1.01253198242525
M1778_4 89 -0.592087318654827 0.0847219991101479 0 -0.145314977934917
M2002_4 89 -0.081003454153226 -0.761314773234093 0 0.408984688342184
M2511_4 89 0.0714094533707873 0.332368414565307 0 -0.265430062485285
M2522_4 89 -0.252776074211649 -1.2669646265091 0 0.0550142096852749
M2756_4 89 -0.376848622503475 0.490512700617714 0 0.164243417014159
M738_4 89 0.429214890341848 -0.329409560221892 0 1.02197188522127
M798_4 89 0.121833731490226 0.329454349660597 0 0.216143520139698
F1120_4 90 0.401322600529225 0.394687810698634 0 0.504974682713766
F1307_4 90 0.00808425502704736 0.18658790253649 0 0.767811090109476
F1720_4 90 0.169343756779654 -1.03344823285003 0 -0.279279906800847
F2549_4 90 -0.48206284964767 0.901028216948481 0 0.317105612035554
F2702_4 90 -0.182697050839247 -0.285475197500651 0 0.220086666087538
F477_4 90 0.18445948235547 -0.486663074022425 0 -0.115907004631847
M1258_4 90 0.424887421560691 -0.118253275102897 0 0.873945227563674
M1560_4 90 -0.345185781406891 -0.620261855873899 0 -0.387900925555161
M2169_4 90 0.14464931822576 0.373813104271026 0 -0.0270533593894746
M2228_4 90 -0.206691473140076 0.287125887367541 0 -0.324969080916141
M2617_4 90 -0.710398706195065 0.726848398548454 0 0.333572606287317
